0,1,4,26,3,0,1
0,1,4,26,3,0,1
0,0,6,13,2,0,1
0,1,6,35,4,0,1
1,1,2,31,1,0,1
1,1,2,31,1,0,1
1,1,2,31,1,0,1
1,1,6,4,2,0,1
1,1,6,4,2,1,1
1,1,6,4,2,0,1
1,1,6,4,2,0,1
0,3,6,41,1,0,1
0,1,6,35,4,0,1
1,1,6,3,5,0,1
1,1,6,3,5,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,3,6,14,4,0,1
0,0,1,41,3,0,1
0,0,1,41,3,0,1
0,0,1,41,3,0,1
0,1,6,35,5,0,1
0,1,6,35,5,1,1
0,1,6,35,5,0,1
1,1,4,3,5,0,1
1,1,4,3,5,0,1
1,1,4,3,5,0,1
0,4,3,3,5,0,1
0,4,3,3,5,0,1
1,1,2,26,1,0,1
1,1,2,26,1,0,1
1,1,2,26,1,0,1
0,3,4,26,5,0,1
0,1,6,41,2,0,1
1,1,1,27,2,0,1
1,1,1,27,2,0,1
0,1,1,13,4,1,1
0,1,1,13,4,0,1
0,1,1,13,4,0,1
0,1,1,13,4,0,1
1,1,4,14,1,0,1
1,1,4,14,1,0,1
0,1,6,35,3,0,1
0,1,6,35,3,0,1
0,1,6,35,3,0,1
0,1,3,3,5,0,1
0,1,3,3,5,0,1
0,1,6,14,4,0,1
1,1,6,4,2,0,1
0,1,2,3,5,0,1
0,1,2,1,5,0,1
0,1,2,1,5,0,1
1,1,6,41,2,0,1
0,1,3,23,1,0,1
0,1,6,41,2,0,1
0,1,6,41,2,0,1
0,1,6,38,4,0,1
0,1,6,38,4,0,1
1,1,6,26,1,0,1
0,1,6,35,4,0,1
1,1,6,41,2,0,1
1,1,6,41,2,0,1
0,1,3,31,1,0,1
0,1,6,26,3,0,1
0,1,6,26,3,0,1
0,1,6,26,3,0,1
0,1,6,26,3,0,1
0,1,6,26,3,0,1
0,1,2,26,3,0,1
0,1,2,26,3,0,1
1,1,3,41,2,0,1
1,1,3,41,1,0,1
1,1,3,41,1,0,1
0,3,6,35,4,0,1
0,3,6,35,4,0,1
0,3,6,35,4,0,1
0,1,6,38,2,0,1
0,1,6,38,2,0,1
0,1,6,38,2,0,1
0,1,6,38,2,0,1
1,0,6,35,5,0,1
1,0,6,35,5,0,1
1,0,6,35,5,0,1
0,1,2,4,4,0,1
0,1,2,4,4,0,1
0,1,2,4,4,0,1
0,1,2,4,4,0,1
0,1,6,4,1,0,1
0,1,6,4,1,0,1
0,1,6,4,1,0,1
0,1,6,4,1,0,1
0,1,1,21,1,0,1
0,1,1,21,1,0,1
0,1,2,31,2,0,1
0,1,2,31,2,0,1
0,1,2,31,2,0,1
0,1,2,31,2,0,1
0,1,3,14,4,0,1
0,1,3,14,4,0,1
0,1,3,14,4,1,1
0,1,3,14,4,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,4,6,42,2,0,1
0,4,6,42,2,0,1
0,4,6,42,2,0,1
0,4,6,42,2,0,1
0,1,6,3,5,0,1
0,1,6,3,5,0,1
0,1,6,3,5,0,1
0,1,6,11,5,0,1
0,1,6,11,5,0,1
0,1,6,11,5,0,1
0,1,6,11,5,0,1
0,1,6,11,5,0,1
1,4,6,31,1,0,1
1,4,6,31,1,0,1
1,4,6,31,1,0,1
1,4,6,31,1,0,1
0,1,1,3,5,0,1
0,1,1,3,5,0,1
1,3,1,4,2,0,1
1,3,1,4,2,0,1
1,3,1,4,2,0,1
1,3,1,4,2,0,1
0,1,6,4,1,0,1
0,1,6,4,1,0,1
0,1,6,4,1,0,1
1,1,4,37,5,0,1
1,1,4,37,5,0,1
0,3,1,31,0,0,1
0,3,1,31,0,0,1
1,4,4,41,1,0,1
1,4,4,41,1,0,1
0,3,6,41,2,0,1
0,1,2,3,5,0,1
0,1,3,3,5,1,1
0,1,6,14,4,0,1
0,1,2,1,5,0,1
0,1,1,21,1,0,1
0,1,3,14,4,0,1
0,1,6,26,3,0,1
0,1,4,3,5,0,1
0,1,2,31,2,0,1
0,1,3,31,1,0,1
1,1,6,4,4,0,1
0,1,6,26,3,1,1
0,1,3,23,1,0,1
1,1,3,41,2,0,1
0,1,6,41,2,0,1
0,1,2,26,3,0,1
0,4,6,38,4,0,1
1,1,6,26,1,0,1
0,4,4,3,5,0,1
0,1,1,31,5,0,1
0,0,1,35,4,0,1
0,1,1,3,5,0,1
0,1,1,34,5,0,1
0,1,6,14,4,0,1
0,1,2,3,5,0,1
0,1,1,36,4,0,1
0,1,2,31,2,0,1
0,4,4,3,5,0,1
0,4,6,38,4,0,1
0,1,2,3,5,0,1
0,1,3,3,5,0,1
0,1,6,26,3,0,1
0,1,1,36,4,0,1
0,1,2,1,5,0,1
0,1,1,21,1,0,1
0,1,6,41,2,0,1
0,1,3,23,1,0,1
0,1,2,26,3,0,1
1,1,6,26,1,0,1
0,0,6,33,3,0,1
0,1,2,1,5,0,1
0,1,1,31,5,0,1
0,1,1,36,4,0,1
0,1,1,34,5,0,1
1,1,3,41,2,0,1
1,4,4,3,5,0,1
1,4,4,3,5,0,1
1,1,6,33,3,0,1
0,1,4,26,3,0,1
0,1,6,35,3,0,1
0,1,3,8,4,0,1
0,1,2,3,5,0,1
0,1,2,31,2,0,1
0,1,3,8,4,0,1
0,1,3,8,4,0,1
1,1,6,33,3,0,1
1,1,6,41,1,0,1
0,4,3,3,5,0,1
0,1,3,8,4,0,1
0,3,6,14,4,0,1
0,1,1,13,4,0,1
0,3,1,41,2,0,1
0,1,6,33,3,0,1
0,1,6,33,3,0,1
0,1,1,21,1,0,1
0,1,2,31,2,0,1
0,1,6,26,3,0,1
0,4,3,3,5,0,1
0,1,2,1,5,0,1
0,3,6,14,4,0,1
0,4,3,3,5,0,1
0,1,3,8,4,0,1
1,1,6,35,4,0,1
0,3,1,41,5,0,1
0,1,6,35,3,1,1
0,1,6,4,3,0,1
1,3,4,37,5,0,1
0,4,3,3,5,0,1
1,4,2,0,4,0,1
1,4,2,0,4,0,1
1,4,2,0,4,0,1
1,1,6,35,4,1,1
0,1,6,35,4,0,1
1,4,4,3,5,0,1
0,1,6,33,3,0,1
0,3,1,31,0,0,1
0,1,2,33,5,0,1
1,4,4,3,5,0,1
0,1,6,35,3,0,1
0,1,1,13,4,0,1
0,1,6,35,4,0,1
0,1,6,4,3,0,1
0,3,1,41,2,0,1
0,1,1,21,1,0,1
1,4,4,41,1,0,1
0,1,2,41,2,0,1
1,1,1,35,2,0,1
1,1,1,27,2,0,1
0,1,2,3,5,0,1
0,1,6,33,3,0,1
0,1,2,3,1,0,1
0,1,2,3,1,0,1
1,1,6,33,3,0,1
1,1,6,33,3,1,1
0,1,2,3,1,0,1
0,1,6,33,3,0,1
1,1,6,4,4,0,1
0,1,6,3,5,0,1
0,1,6,3,5,0,1
1,1,3,4,1,0,1
0,1,1,35,2,0,1
0,1,3,8,4,0,1
1,1,1,27,2,1,1
1,1,6,31,2,0,1
0,1,2,3,1,0,1
0,1,3,31,5,0,1
0,1,4,26,3,0,1
1,3,1,35,2,0,1
1,3,1,35,2,0,1
0,3,4,14,5,0,1
0,3,4,26,5,0,1
0,3,6,35,4,0,1
0,0,4,33,4,0,1
0,3,5,14,4,0,1
0,3,5,14,4,0,1
0,3,2,33,5,0,1
1,1,4,3,5,0,1
0,3,6,35,4,0,1
1,3,1,35,2,0,1
0,0,4,33,5,0,1
0,1,1,44,3,0,1
0,3,4,14,5,0,1
0,3,5,14,4,0,1
0,3,5,14,4,0,1
0,3,1,31,2,0,1
0,3,1,31,2,0,1
1,1,6,35,2,0,1
0,0,4,41,2,0,1
0,0,4,33,4,0,1
0,0,2,14,4,0,1
0,3,4,41,2,0,1
0,3,6,35,4,0,1
1,3,1,35,2,0,1
0,1,4,33,3,0,1
0,1,4,33,3,0,1
0,3,1,31,2,0,1
0,0,4,33,5,1,1
0,1,6,33,5,0,1
0,0,2,33,4,0,1
0,1,6,33,5,0,1
0,0,2,14,4,0,1
1,1,2,14,5,0,1
1,0,3,41,5,0,1
0,0,2,14,5,0,1
0,1,6,26,3,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,3,6,44,5,0,1
0,1,2,33,3,0,1
1,1,6,33,5,0,1
1,1,6,33,5,0,1
1,1,6,33,5,0,1
0,3,1,41,2,1,1
0,1,2,4,1,0,1
0,1,1,35,2,0,1
0,1,3,33,3,0,1
0,4,4,3,5,0,1
1,1,1,27,2,1,1
0,1,1,13,4,0,1
0,1,2,3,5,0,1
0,1,2,3,5,0,1
0,1,2,3,5,0,1
0,1,2,1,5,0,1
0,1,2,1,5,0,1
0,1,6,38,4,0,1
0,1,6,38,4,0,1
1,1,6,26,1,0,1
1,1,6,26,1,0,1
0,1,2,31,2,0,1
0,1,3,8,4,1,1
0,4,3,3,5,0,1
0,1,6,33,3,0,1
0,1,2,26,1,0,1
0,1,6,3,5,0,1
0,1,6,3,5,0,1
0,1,6,3,5,0,1
1,1,6,31,2,0,1
1,1,6,31,2,0,1
1,1,6,31,2,0,1
0,1,1,34,5,0,1
0,1,1,34,5,0,1
1,1,3,23,1,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
0,0,4,15,4,0,1
1,1,6,41,2,0,1
1,1,6,41,2,0,1
0,1,6,13,1,0,1
1,4,6,4,1,0,1
1,1,2,44,5,0,1
1,1,6,33,5,0,1
1,1,6,33,5,0,1
1,1,6,44,3,0,1
1,1,6,41,2,0,1
0,1,6,3,5,0,1
0,1,2,3,5,1,1
0,1,6,3,5,0,1
0,1,6,3,5,0,1
1,0,6,35,4,0,1
0,3,6,33,5,0,1
0,1,6,13,1,0,1
0,3,3,41,2,0,1
1,1,6,33,5,1,1
1,0,3,41,5,0,1
0,1,6,38,4,0,1
0,1,6,4,2,1,1
0,3,1,35,4,0,1
1,1,6,30,4,0,1
0,1,6,3,5,0,1
0,1,3,26,3,0,1
1,1,6,33,5,0,1
0,1,6,3,5,0,1
0,1,6,3,5,0,1
0,3,3,41,2,0,1
0,0,4,33,5,0,1
0,3,6,14,4,0,1
1,1,6,30,4,0,1
0,1,3,41,1,0,1
0,1,3,41,1,0,1
0,1,3,3,5,0,1
0,1,1,36,4,1,1
0,1,4,25,2,0,1
1,1,4,3,5,0,1
0,1,3,41,1,0,1
0,3,4,33,4,0,1
0,1,6,3,5,1,1
0,1,2,33,2,1,1
1,1,6,33,5,0,1
1,1,6,31,1,0,1
0,3,3,41,1,0,1
0,1,6,3,5,0,1
1,1,6,44,5,0,1
0,1,6,3,5,0,1
0,3,6,14,4,0,1
0,1,6,26,5,0,1
1,1,6,31,1,0,1
1,1,0,26,5,0,1
1,3,4,37,5,0,1
0,3,6,4,5,1,1
0,1,2,33,3,0,1
1,1,4,3,5,0,1
0,1,1,42,2,0,1
0,3,4,26,5,0,1
0,3,2,33,5,0,1
0,1,2,33,3,0,1
1,4,6,35,2,0,1
0,1,3,33,5,0,1
1,3,1,35,2,0,1
1,2,1,35,4,1,1
1,1,4,3,5,0,1
1,1,6,33,3,1,1
0,3,1,31,0,0,1
0,3,6,4,5,0,1
0,0,6,31,3,0,1
1,2,1,35,4,0,1
0,0,6,31,5,1,1
0,1,5,5,5,0,1
0,1,5,5,5,0,1
1,1,4,3,5,0,1
0,1,1,42,2,0,1
1,1,0,26,5,0,1
0,0,4,33,4,0,1
1,1,6,19,3,0,1
1,1,4,3,5,0,1
1,1,6,33,3,0,1
1,0,6,35,5,0,1
1,1,6,19,3,0,1
0,3,4,29,4,0,1
0,3,4,29,4,0,1
0,3,4,29,4,0,1
0,1,6,3,5,0,1
0,3,6,35,4,0,1
1,0,1,35,4,0,1
1,1,1,4,2,0,1
0,0,2,44,5,0,1
0,3,2,29,4,0,1
1,0,1,35,5,0,1
0,3,1,31,0,0,1
0,0,4,33,4,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
0,3,1,18,5,0,1
0,3,1,18,5,0,1
0,1,3,14,4,0,1
0,1,3,14,4,0,1
0,1,3,14,4,0,1
0,0,6,26,5,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
1,1,1,44,3,1,1
1,3,4,37,5,0,1
1,3,1,35,2,0,1
1,1,4,3,5,0,1
0,1,4,15,1,0,1
1,3,6,9,3,0,1
0,1,3,3,5,0,1
0,1,3,41,1,0,1
1,3,6,9,3,0,1
0,1,4,15,1,0,1
1,3,6,9,3,0,1
0,1,3,3,5,0,1
0,3,1,31,0,0,1
0,1,2,3,5,0,1
0,1,1,26,4,0,1
0,1,6,3,4,0,1
1,1,2,41,1,0,1
0,1,1,26,4,0,1
0,1,6,14,4,0,1
0,1,6,13,1,0,1
0,1,3,3,5,0,1
1,4,6,4,1,0,1
1,1,6,26,1,0,1
1,0,6,33,4,0,1
1,0,6,5,4,0,1
1,1,6,33,5,1,1
1,1,6,33,5,0,1
1,1,6,4,2,0,1
0,1,6,33,5,0,1
1,1,6,31,1,0,1
0,1,6,26,5,0,1
0,1,3,3,5,1,1
0,1,6,13,1,0,1
0,1,6,33,5,0,1
0,3,6,41,4,0,1
0,0,1,13,2,0,1
0,3,6,41,4,0,1
1,0,3,41,5,0,1
0,1,6,33,3,0,1
0,1,3,3,5,0,1
1,1,2,41,5,0,1
0,1,6,26,4,0,1
0,1,6,26,4,1,1
0,0,6,13,2,0,1
0,3,6,41,4,0,1
0,0,2,33,3,1,1
0,1,3,3,5,0,1
1,1,2,41,5,0,1
0,1,6,4,2,0,1
1,1,5,21,2,0,1
0,1,2,6,2,0,1
0,1,2,6,2,0,1
0,1,2,33,5,0,1
0,0,4,33,5,0,1
1,3,1,35,2,0,1
0,3,1,31,0,0,1
1,1,4,26,3,0,1
1,3,3,37,5,0,1
1,3,3,37,5,0,1
0,0,6,31,4,0,1
0,0,2,44,4,0,1
0,0,2,44,4,0,1
0,2,2,33,5,0,1
0,3,6,26,5,0,1
0,3,6,26,5,0,1
0,0,1,33,5,0,1
1,3,3,37,5,0,1
0,3,6,26,5,0,1
0,3,2,33,5,0,1
0,3,2,33,5,0,1
0,3,6,26,5,0,1
0,3,6,26,5,0,1
0,3,6,35,4,0,1
0,0,1,33,5,0,1
0,3,4,26,5,0,1
0,3,6,26,5,0,1
0,0,2,3,5,0,1
0,0,2,3,5,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,3,6,26,5,0,1
1,3,6,3,5,0,1
1,3,6,3,5,0,1
0,0,3,31,1,0,1
0,0,3,31,1,0,1
0,3,6,41,2,0,1
0,3,6,41,2,0,1
0,0,1,35,3,0,1
0,3,6,41,2,0,1
1,3,6,3,5,0,1
1,1,6,33,3,0,1
0,3,6,33,5,0,1
0,3,4,26,5,0,1
0,3,6,41,2,0,1
1,0,6,3,5,0,1
0,0,6,31,4,0,1
0,3,6,33,5,0,1
0,0,6,31,4,1,1
0,1,6,41,2,0,1
1,0,6,3,5,0,1
1,0,6,3,5,0,1
1,1,4,26,5,1,1
1,1,5,26,5,1,1
0,1,1,26,4,0,1
0,1,2,1,5,0,1
0,3,2,31,5,0,1
0,3,2,31,5,0,1
0,3,2,31,5,0,1
0,3,4,39,4,0,1
0,3,4,39,4,0,1
0,3,0,14,3,0,1
0,3,6,41,4,0,1
0,3,6,41,4,0,1
0,1,6,4,2,0,1
1,1,2,20,3,0,1
0,1,6,37,5,0,1
0,1,6,37,5,0,1
0,1,6,37,5,0,1
1,1,2,20,3,1,1
0,3,6,15,3,0,1
0,3,6,15,3,0,1
0,0,1,35,2,0,1
1,1,1,38,2,0,1
0,3,3,41,3,0,1
0,3,3,31,3,0,1
0,3,6,41,4,0,1
0,3,6,41,4,0,1
0,3,4,13,4,0,1
0,3,2,43,4,0,1
0,3,4,33,5,0,1
0,0,2,33,5,0,1
0,3,6,38,4,0,1
0,3,2,43,4,0,1
0,3,3,31,3,0,1
1,1,6,4,2,0,1
0,3,6,31,5,0,1
1,0,2,31,5,0,1
0,1,4,45,4,0,1
0,1,4,45,4,1,1
0,3,4,33,5,0,1
1,0,4,3,5,0,1
0,3,4,13,4,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,1,2,34,2,0,1
0,1,2,34,2,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,3,1,44,0,0,1
0,1,6,33,3,0,1
1,1,4,44,1,0,1
1,3,6,34,2,0,1
0,1,2,14,5,0,1
1,1,4,44,1,0,1
0,1,2,31,2,0,1
0,1,2,31,2,0,1
1,1,2,3,5,0,1
0,1,2,14,5,0,1
0,1,1,7,2,0,1
1,1,1,35,5,0,1
0,1,1,35,5,0,1
0,1,6,24,2,0,1
0,1,6,24,2,0,1
0,1,6,24,2,0,1
0,1,1,13,2,1,1
0,1,2,31,2,0,1
0,1,6,35,2,1,1
0,1,6,35,2,1,1
0,1,6,35,2,1,1
1,1,2,3,5,1,1
0,1,2,31,2,0,1
0,1,6,34,1,0,1
0,1,2,31,2,0,1
0,1,6,35,2,0,1
1,1,4,44,1,0,1
1,1,6,31,3,0,1
1,1,6,31,3,0,1
0,1,6,14,1,0,1
1,1,6,22,4,0,1
1,1,4,24,5,0,1
1,1,6,31,3,0,1
0,1,6,24,2,0,1
0,1,1,13,2,0,1
0,1,2,13,1,0,1
1,1,6,31,3,0,1
1,1,2,15,5,0,1
1,1,4,44,1,0,1
1,1,6,31,3,0,1
1,1,2,15,5,0,1
0,1,6,4,1,0,1
0,1,6,4,1,0,1
1,1,1,44,3,0,1
1,1,1,44,3,0,1
1,1,2,3,5,0,1
1,1,1,44,3,0,1
1,1,1,35,5,1,1
0,1,6,4,1,0,1
1,1,1,44,3,0,1
0,1,2,31,2,0,1
0,1,1,35,2,0,1
0,1,1,35,2,0,1
1,1,6,22,1,0,1
1,1,6,22,1,0,1
1,1,4,24,5,0,1
0,3,1,35,3,0,1
0,3,6,41,4,0,1
1,1,1,38,2,0,1
0,3,6,15,3,0,1
0,3,6,15,3,0,1
0,3,6,41,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
1,1,1,38,2,0,1
0,1,6,38,2,0,1
0,3,2,31,5,0,1
0,3,2,44,5,0,1
0,3,5,2,3,0,1
0,3,5,2,3,0,1
0,3,6,14,1,0,1
0,3,6,14,1,0,1
0,3,6,15,3,0,1
1,1,6,44,3,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
1,1,1,28,2,0,1
0,3,5,2,3,0,1
0,3,1,35,3,0,1
1,1,1,28,2,0,1
1,1,4,22,2,1,1
0,1,3,33,5,0,1
0,3,3,31,3,0,1
1,1,6,38,2,0,1
1,3,1,35,2,0,1
0,3,4,3,5,0,1
0,3,3,31,3,0,1
0,3,6,41,4,0,1
0,3,6,11,5,0,1
0,3,2,43,4,0,1
0,1,6,33,1,0,1
1,1,6,4,2,0,1
1,0,4,3,5,0,1
0,3,1,41,2,0,1
0,1,3,33,5,0,1
0,3,6,11,5,0,1
0,0,2,33,5,0,1
0,3,6,31,5,0,1
0,3,2,15,4,0,1
0,3,2,15,4,0,1
0,3,2,15,4,0,1
0,3,1,44,3,0,1
0,3,1,41,2,0,1
0,3,2,15,4,0,1
0,3,3,31,3,0,1
1,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,41,2,1,1
0,3,2,15,4,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,1,3,33,5,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,1,44,3,0,1
0,3,1,44,3,1,1
1,1,6,4,2,0,1
1,1,6,4,2,1,1
0,3,4,45,4,0,1
0,3,5,2,3,0,1
1,1,6,33,5,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
1,1,6,44,3,0,1
0,3,5,2,3,0,1
0,3,1,35,4,0,1
0,3,6,15,3,0,1
0,3,1,35,4,0,1
0,3,5,2,3,0,1
0,3,1,35,3,0,1
0,3,2,31,5,0,1
0,3,2,31,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,3,5,2,3,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,1,1
0,1,2,33,5,0,1
0,1,2,33,5,1,1
1,1,1,28,2,1,1
0,3,1,35,3,0,1
0,1,6,37,5,0,1
0,1,6,37,5,0,1
0,1,2,33,5,0,1
1,1,2,12,2,0,1
1,1,2,12,2,0,1
1,1,2,12,2,0,1
1,1,2,12,2,0,1
0,3,2,15,4,0,1
1,0,6,33,5,0,1
0,3,6,38,4,0,1
0,3,4,3,5,0,1
0,3,4,3,5,0,1
0,3,1,35,2,0,1
0,3,3,31,3,0,1
0,3,4,45,4,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,3,4,3,5,0,1
0,3,3,31,3,0,1
0,3,3,31,3,0,1
0,1,4,45,4,1,1
0,3,6,38,4,0,1
0,3,6,38,4,0,1
0,3,2,15,4,0,1
0,1,1,35,2,0,1
0,3,2,43,4,0,1
0,1,3,41,2,0,1
0,3,6,41,3,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,35,2,1,1
0,1,2,33,4,0,1
0,1,2,33,4,0,1
0,1,6,31,4,0,1
0,1,6,38,2,0,1
0,1,6,38,2,0,1
1,1,4,5,1,0,1
1,1,2,31,5,0,1
0,1,3,31,3,0,1
1,1,2,3,5,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,1,1,34,0,1,1
0,1,6,35,4,1,1
0,1,3,38,5,1,1
0,1,6,35,5,0,1
0,1,2,24,5,0,1
0,3,5,2,3,0,1
0,0,6,33,5,0,1
0,3,6,15,3,0,1
0,1,6,37,5,0,1
0,1,6,35,5,0,1
0,1,6,38,2,0,1
0,3,5,2,3,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
