0,1592,1,1,1,1
1,1282,19,0,0,1
1,679,23,0,0,1
1,1088,44,0,0,1
0,1286,58,1,1,1
0,886,69,1,0,1
1,570,70,0,0,1
0,976,10,1,1,1
1,452,3,1,1,1
1,466,7,1,1,1
1,7,46,0,0,1
0,897,39,1,1,1
1,1461,53,0,0,1
0,1212,63,0,0,1
0,1408,60,1,1,1
1,388,30,0,0,1
0,119,64,1,1,1
0,728,0,1,1,1
0,771,65,1,0,1
1,946,65,0,0,1
1,22,1,0,0,1
1,88,25,1,0,1
0,1168,35,1,1,1
1,474,31,0,0,1
0,584,57,0,0,1
1,1647,26,1,1,1
0,49,29,1,1,1
0,77,59,1,1,1
0,470,69,1,0,1
0,882,42,1,0,1
0,1572,63,1,0,1
1,189,46,1,0,1
1,1047,57,0,0,1
0,1638,57,0,0,1
1,1384,69,0,0,1
0,423,44,0,0,1
1,359,34,0,0,1
0,1129,45,0,0,1
0,340,71,0,0,1
0,1201,4,1,1,1
0,752,1,1,0,1
0,288,69,0,0,1
0,482,54,1,1,1
1,385,66,1,0,1
0,1031,65,1,1,1
1,335,15,1,0,1
1,271,6,1,0,1
1,1179,10,1,0,1
0,389,46,0,0,1
0,834,25,1,0,1
1,442,1,0,0,1
0,1264,28,0,0,1
1,522,70,1,1,1
1,1257,8,1,1,1
0,465,13,0,0,1
1,1370,49,0,0,1
1,815,29,0,0,1
0,769,60,0,0,1
1,145,29,0,0,1
1,220,1,0,0,1
1,27,53,0,0,1
0,1613,12,1,0,1
0,65,2,1,0,1
1,1366,29,1,1,1
0,878,30,0,0,1
1,445,7,1,0,1
1,1185,72,0,0,1
1,530,65,1,0,1
1,1596,79,1,0,1
0,1576,42,1,1,1
1,391,74,1,1,1
1,1277,53,0,0,1
0,400,60,1,1,1
0,1333,35,1,0,1
1,1064,79,0,0,1
0,1168,34,1,1,1
0,1465,74,1,1,1
0,1120,61,1,1,1
1,1598,72,0,0,1
1,795,22,1,0,1
1,291,5,0,0,1
0,845,42,1,1,1
1,1334,36,1,1,1
0,367,5,1,1,1
1,894,38,0,0,1
1,533,27,0,0,1
0,925,53,0,0,1
1,750,20,1,0,1
0,1502,24,1,1,1
1,303,45,1,1,1
0,1627,8,1,1,1
0,345,75,0,0,1
0,1513,32,1,1,1
0,1471,75,1,0,1
0,1262,26,1,1,1
1,981,78,0,0,1
1,387,29,0,0,1
0,299,53,1,1,1
1,1329,29,1,0,1
0,193,73,1,1,1
0,1568,54,1,0,1
0,1296,67,1,0,1
0,669,9,1,1,1
0,166,30,1,0,1
1,1366,9,1,1,1
0,590,34,0,0,1
1,115,65,0,0,1
0,652,33,0,0,1
1,377,67,1,1,1
1,371,57,0,0,1
0,1513,46,1,1,1
1,1002,63,0,0,1
1,565,52,1,1,1
1,1238,79,1,0,1
1,915,80,0,0,1
1,188,1,1,0,1
0,67,57,1,0,1
0,408,29,1,1,1
1,1016,60,0,1,1
1,299,64,0,0,1
1,1159,79,0,0,1
0,251,66,1,1,1
1,1449,53,1,0,1
0,386,75,0,0,1
0,956,32,1,0,1
0,1015,54,1,0,1
1,197,30,0,0,1
1,1621,48,0,0,1
1,763,62,0,0,1
1,1274,80,1,0,1
0,1164,36,1,0,1
0,483,7,0,0,1
1,1608,52,0,0,1
1,727,49,0,0,1
1,152,1,1,0,1
0,859,36,1,0,1
0,894,75,0,0,1
0,893,33,1,0,1
0,1212,65,0,1,1
0,1395,9,0,0,1
1,218,63,0,0,1
1,1316,64,0,0,1
0,1649,53,1,0,1
0,548,8,1,1,1
0,240,54,0,0,1
1,287,16,0,0,1
0,1311,32,1,0,1
1,968,75,0,0,1
0,485,78,0,0,1
0,1402,67,1,1,1
1,1062,29,0,0,1
1,288,0,0,0,1
0,92,63,0,0,1
1,376,35,1,1,1
1,183,35,1,0,1
1,937,5,1,1,1
0,271,34,0,0,1
1,549,5,1,1,1
1,288,16,1,0,1
1,522,35,1,1,1
1,1588,52,1,0,1
1,117,19,1,1,1
0,1082,19,1,1,1
1,577,12,0,0,1
0,927,47,0,0,1
0,175,77,1,0,1
0,74,34,1,0,1
0,1429,27,1,1,1
0,1595,79,1,1,1
0,1052,79,1,0,1
1,861,35,1,0,1
0,816,25,1,0,1
0,1465,35,1,1,1
1,1511,28,0,0,1
1,894,72,0,0,1
0,322,1,1,1,1
0,83,32,1,1,1
0,144,56,1,0,1
1,457,80,1,0,1
0,866,63,1,0,1
0,1638,52,0,0,1
0,1432,10,1,0,1
1,1494,67,1,1,1
0,1243,25,0,0,1
0,1151,46,1,1,1
1,1591,72,0,0,1
0,793,14,0,0,1
1,585,19,1,1,1
1,1555,41,0,0,1
0,220,1,0,0,1
0,196,35,1,0,1
1,1012,6,1,1,1
0,1549,79,1,0,1
1,220,49,0,0,1
1,1,25,0,0,1
0,783,66,1,1,1
1,1583,30,0,0,1
0,266,23,1,1,1
1,423,80,0,0,1
0,99,70,1,1,1
1,683,52,0,0,1
0,1373,42,1,0,1
0,1427,6,0,0,1
1,184,0,0,1,1
1,927,38,0,0,1
1,542,80,0,0,1
1,1520,56,0,0,1
1,455,54,0,0,1
0,147,15,1,0,1
0,242,3,1,1,1
0,830,31,1,0,1
1,581,75,1,0,1
0,1409,52,0,0,1
0,738,10,0,0,1
0,427,15,0,0,1
1,546,44,1,0,1
0,793,63,0,0,1
1,6,36,1,1,1
1,1119,71,1,1,1
1,1329,43,1,0,1
0,339,8,1,0,1
1,103,66,0,0,1
0,1136,40,1,0,1
0,0,62,0,0,1
1,112,33,0,0,1
0,1100,11,1,1,1
1,373,26,1,1,1
0,263,51,1,1,1
1,1583,19,0,0,1
1,596,53,0,0,1
0,772,79,1,1,1
0,592,73,1,1,1
1,1280,18,0,0,1
0,442,70,0,0,1
1,1637,18,0,0,1
1,758,27,0,0,1
0,1262,40,1,1,1
0,270,30,0,0,1
1,1343,22,1,0,1
0,548,26,1,1,1
0,518,30,0,0,1
0,320,54,1,0,1
1,596,27,0,0,1
0,594,6,1,1,1
1,1230,55,1,1,1
0,991,43,0,0,1
0,175,20,1,0,1
1,197,25,0,0,1
1,1379,78,0,0,1
0,1211,62,0,0,1
0,628,40,1,1,1
0,954,18,0,0,1
1,1605,30,0,1,1
0,1298,0,1,1,1
0,963,80,0,0,1
0,760,79,0,0,1
0,133,70,1,1,1
1,1336,39,1,1,1
0,944,75,0,0,1
1,1581,42,0,0,1
0,1235,20,0,0,1
1,1125,67,1,0,1
1,189,42,1,0,1
0,197,75,0,0,1
0,771,80,1,0,1
0,1396,79,1,0,1
0,688,25,0,0,1
0,1617,48,1,0,1
1,858,44,1,0,1
1,457,32,1,0,1
1,50,27,0,0,1
0,1337,55,1,1,1
0,1347,79,1,0,1
1,138,60,0,0,1
0,110,53,1,0,1
1,624,63,1,1,1
0,372,53,1,0,1
1,642,76,0,0,1
0,976,69,1,1,1
0,489,69,0,0,1
1,124,19,0,0,1
0,238,32,1,1,1
1,633,42,1,0,1
1,1475,42,1,0,1
0,1125,29,1,0,1
1,1282,30,0,0,1
1,1110,46,0,1,1
1,632,34,0,0,1
1,84,42,1,1,1
1,373,63,0,0,1
0,376,69,1,1,1
0,1200,65,0,0,1
0,1277,46,0,1,1
0,1618,29,1,1,1
0,339,65,1,0,1
0,1584,49,1,0,1
0,173,53,1,0,1
1,791,15,0,0,1
0,1066,67,0,0,1
0,1457,79,1,0,1
0,1099,30,1,0,1
1,865,38,0,0,1
1,555,27,0,0,1
1,1373,50,0,0,1
1,1013,49,0,0,1
1,236,19,0,0,1
0,966,39,0,0,1
1,649,71,1,1,1
1,748,1,0,0,1
0,820,64,1,1,1
0,614,29,0,0,1
1,212,0,0,0,1
0,1051,15,1,1,1
0,1450,29,1,1,1
0,77,67,1,1,1
0,944,56,0,0,1
1,1108,5,1,0,1
1,336,2,1,0,1
0,909,44,0,0,1
0,1235,75,0,0,1
1,48,44,0,0,1
1,1646,6,0,0,1
1,115,42,0,0,1
0,957,10,0,0,1
0,631,29,1,0,1
1,1393,35,1,1,1
0,944,50,0,0,1
1,92,63,0,0,1
1,206,29,1,0,1
0,995,27,0,0,1
0,217,19,1,0,1
1,1608,12,0,0,1
1,653,42,0,0,1
1,359,1,0,0,1
1,303,69,1,1,1
0,734,57,1,0,1
0,746,60,1,1,1
0,328,4,1,1,1
1,362,26,1,0,1
1,727,11,0,0,1
1,197,80,1,0,1
1,1313,15,1,1,1
0,1377,70,1,1,1
1,728,45,1,1,1
1,626,48,0,1,1
0,1366,32,1,1,1
0,1536,56,0,0,1
1,805,39,1,0,1
1,483,33,0,0,1
1,252,30,0,0,1
1,751,29,0,0,1
0,1014,11,1,1,1
0,1408,16,1,1,1
0,974,63,0,0,1
0,1455,18,1,0,1
1,1129,27,0,0,1
0,741,72,1,0,1
1,528,34,0,0,1
1,742,67,1,0,1
0,555,10,1,0,1
0,84,42,1,1,1
0,730,80,1,1,1
0,489,54,0,0,1
1,224,35,1,1,1
0,196,24,1,0,1
1,1649,42,1,0,1
1,207,72,1,0,1
1,404,65,1,1,1
0,210,2,1,1,1
0,260,1,1,1,1
1,1090,17,0,0,1
1,899,3,1,1,1
1,793,18,0,0,1
1,1162,9,0,1,1
1,1491,63,0,0,1
1,218,45,0,0,1
1,1316,80,0,0,1
1,1286,25,1,1,1
1,1487,47,0,0,1
1,643,29,0,0,1
1,1037,53,0,0,1
1,1619,29,0,0,1
1,1636,11,1,1,1
1,1086,60,1,0,1
0,493,80,0,0,1
1,1222,35,0,0,1
0,174,79,0,0,1
1,1428,57,0,0,1
1,1421,52,0,0,1
1,507,70,1,1,1
1,698,75,0,1,1
1,1594,79,1,1,1
1,1384,54,0,1,1
0,1636,19,1,1,1
0,1006,32,1,1,1
0,53,24,1,1,1
0,533,25,0,0,1
0,112,28,0,0,1
0,987,50,0,0,1
1,737,54,1,1,1
1,920,29,0,0,1
1,1030,35,1,0,1
0,439,19,1,1,1
0,325,64,0,0,1
1,180,63,1,1,1
0,1241,69,1,0,1
1,1152,46,1,0,1
0,798,35,1,1,1
0,1023,24,1,0,1
0,520,21,0,0,1
1,807,60,0,0,1
0,1408,17,1,1,1
1,570,37,0,0,1
0,1511,60,0,0,1
1,1417,55,1,0,1
1,1247,27,0,0,1
1,807,59,0,0,1
0,484,30,0,0,1
0,487,35,0,0,1
1,731,68,0,0,1
0,247,20,1,1,1
0,747,46,1,1,1
0,1116,70,1,1,1
1,288,54,0,0,1
1,1310,25,1,0,1
1,1012,80,1,1,1
0,626,46,0,0,1
1,194,79,0,0,1
0,137,25,0,0,1
1,1393,27,1,1,1
0,1490,66,1,1,1
1,542,31,0,0,1
0,232,26,0,0,1
1,496,57,1,1,1
1,602,63,1,0,1
1,1391,80,0,0,1
0,994,12,0,0,1
0,632,23,0,0,1
1,399,14,1,1,1
0,598,34,1,0,1
1,1363,19,0,0,1
0,288,75,0,0,1
0,1577,69,1,1,1
0,1074,28,0,0,1
0,480,19,0,0,1
0,333,67,1,0,1
0,340,76,0,0,1
0,884,21,0,0,1
0,1132,2,0,0,1
0,1060,21,0,1,1
1,76,62,0,0,1
0,1073,67,1,1,1
0,149,62,1,1,1
1,413,31,0,0,1
0,229,64,1,1,1
0,1293,29,0,0,1
1,1229,14,1,0,1
0,264,72,0,0,1
1,477,18,0,0,1
0,1271,79,0,0,1
0,225,59,0,0,1
0,1171,38,1,1,1
1,395,3,1,1,1
0,696,35,1,0,1
0,878,37,0,0,1
0,556,33,0,0,1
0,1393,11,1,1,1
1,410,42,1,0,1
1,743,60,0,0,1
0,529,61,1,0,1
1,1565,1,1,1,1
0,991,33,0,0,1
0,1222,47,0,0,1
0,408,49,1,1,1
1,1423,64,1,0,1
1,708,42,0,0,1
1,1380,35,1,1,1
0,1007,53,0,0,1
0,225,45,0,0,1
0,337,31,0,0,1
1,1640,70,1,0,1
0,731,57,0,0,1
0,677,42,0,0,1
1,359,53,0,0,1
0,697,65,1,0,1
1,1019,73,1,0,1
0,549,11,1,1,1
1,548,2,1,1,1
0,1270,65,0,0,1
1,807,21,0,0,1
1,991,44,0,0,1
1,908,4,1,1,1
1,930,45,0,0,1
1,658,64,1,0,1
1,1629,57,0,0,1
1,539,62,0,0,1
0,1525,42,1,1,1
1,116,63,0,0,1
1,487,9,0,0,1
1,1487,54,0,0,1
1,991,54,0,0,1
0,414,64,0,1,1
0,650,45,0,0,1
0,585,1,1,1,1
0,822,60,0,0,1
0,584,27,0,0,1
0,1513,17,1,1,1
0,619,65,1,0,1
1,673,24,0,0,1
1,388,75,0,0,1
1,1571,23,1,0,1
0,1001,57,0,0,1
0,1290,8,1,1,1
0,593,46,1,1,1
1,584,65,0,0,1
0,1362,34,0,0,1
1,667,1,1,1,1
1,1347,42,1,0,1
0,483,70,0,0,1
1,691,11,1,0,1
1,1155,4,0,0,1
0,497,65,0,0,1
1,906,24,0,0,1
0,1150,5,1,1,1
0,1456,67,1,1,1
1,707,57,1,0,1
0,1235,65,0,0,1
0,283,79,0,1,1
1,89,74,1,1,1
1,1630,27,0,0,1
0,564,34,1,0,1
0,775,15,1,0,1
1,796,5,1,1,1
0,314,70,1,0,1
1,970,69,1,0,1
1,102,27,0,0,1
0,303,64,1,1,1
1,210,58,1,1,1
0,328,46,1,1,1
1,291,46,0,0,1
0,873,57,1,0,1
1,1039,66,1,0,1
0,381,79,0,0,1
1,389,62,0,0,1
0,38,55,1,1,1
0,707,60,1,0,1
0,593,2,1,1,1
0,461,76,0,0,1
1,1174,9,0,0,1
1,413,59,0,0,1
0,161,70,0,0,1
0,22,18,0,0,1
0,5,24,1,1,1
0,149,64,1,1,1
0,27,48,0,0,1
0,1352,26,1,1,1
0,1385,28,1,0,1
1,1168,1,1,1,1
0,706,67,1,0,1
1,359,63,0,0,1
1,649,66,0,0,1
1,1285,57,0,0,1
0,1062,35,0,0,1
1,1271,28,0,0,1
0,1612,36,1,1,1
1,796,60,1,1,1
0,1044,42,1,0,1
1,649,43,0,0,1
1,1254,70,0,0,1
0,918,12,0,0,1
0,517,27,0,0,1
1,591,5,1,1,1
0,983,10,0,0,1
0,513,17,1,1,1
0,1099,60,1,0,1
0,96,42,0,0,1
1,1425,53,1,0,1
0,745,53,0,0,1
0,1176,40,1,0,1
0,740,38,0,0,1
0,373,68,0,0,1
0,1437,38,1,0,1
1,301,51,1,0,1
0,408,1,1,1,1
1,1254,29,0,0,1
0,1275,57,0,0,1
0,143,60,1,1,1
1,738,53,0,0,1
1,429,53,1,1,1
0,64,54,1,0,1
0,649,49,0,0,1
1,569,19,0,0,1
0,1518,71,1,0,1
0,1528,64,1,0,1
0,628,23,1,1,1
0,586,39,1,1,1
0,1272,5,1,0,1
0,1037,43,0,0,1
1,547,12,0,0,1
0,1232,28,1,0,1
0,195,19,0,0,1
1,229,60,1,1,1
0,815,43,0,0,1
1,355,29,0,0,1
1,48,60,0,0,1
1,254,25,0,0,1
1,700,27,0,0,1
0,372,73,1,0,1
1,1167,24,1,1,1
1,1084,29,1,1,1
0,928,59,0,0,1
0,1513,69,1,1,1
0,1608,38,0,0,1
0,990,35,1,1,1
1,639,31,0,0,1
1,1021,34,1,1,1
1,995,57,0,0,1
0,1019,2,0,0,1
0,1575,27,1,0,1
0,1512,64,1,1,1
0,115,11,0,0,1
0,192,13,1,0,1
0,1450,78,1,1,1
0,1442,68,1,1,1
1,980,63,1,1,1
0,0,29,0,0,1
1,1372,42,1,0,1
1,898,53,1,1,1
0,1226,59,1,0,1
1,18,52,0,1,1
1,197,67,0,0,1
1,1306,36,1,1,1
1,1209,2,1,0,1
1,1026,29,0,0,1
1,901,17,1,1,1
0,214,22,1,1,1
1,714,29,0,0,1
1,609,29,0,0,1
0,479,29,1,1,1
0,616,7,1,1,1
1,596,1,0,0,1
0,4,64,1,1,1
1,250,53,1,1,1
1,216,25,0,0,1
1,248,12,0,0,1
0,981,67,0,0,1
0,1083,64,1,0,1
1,520,80,0,0,1
1,981,77,0,0,1
0,633,27,1,0,1
1,738,78,0,0,1
1,509,54,0,1,1
0,351,14,0,0,1
0,1546,19,0,0,1
0,702,27,1,0,1
1,1505,27,1,0,1
0,197,32,0,0,1
1,603,14,0,0,1
1,609,43,0,0,1
1,299,68,0,0,1
0,871,29,0,0,1
1,1337,76,1,1,1
0,678,79,1,0,1
0,1472,42,1,1,1
1,642,38,0,0,1
0,88,80,1,0,1
0,616,67,1,1,1
1,1487,67,0,0,1
1,673,46,0,0,1
0,240,29,1,0,1
0,749,68,0,0,1
0,706,80,1,0,1
0,690,6,1,1,1
1,76,2,0,0,1
0,589,59,1,1,1
0,960,70,1,0,1
1,1129,34,0,0,1
0,491,3,1,1,1
1,822,62,0,0,1
0,976,26,1,1,1
1,932,18,0,0,1
1,160,53,0,0,1
1,572,76,0,0,1
0,815,32,1,0,1
0,828,29,1,0,1
0,1372,42,1,0,1
0,1452,53,1,0,1
1,729,7,1,1,1
1,977,43,0,0,1
0,296,64,0,1,1
1,1201,39,1,0,1
1,378,25,1,1,1
0,190,54,1,0,1
1,1338,80,1,0,1
0,1283,64,1,0,1
0,1573,65,0,1,1
1,1004,9,1,0,1
0,789,64,1,1,1
0,1570,58,0,0,1
1,677,45,0,0,1
0,177,63,1,0,1
0,1532,35,1,1,1
0,670,46,1,1,1
1,1270,35,0,0,1
0,210,23,1,1,1
1,1104,52,0,0,1
1,230,27,1,1,1
0,1436,60,1,1,1
0,337,56,0,0,1
0,632,27,0,0,1
1,1029,29,1,1,1
0,963,68,0,0,1
0,929,21,1,1,1
1,230,17,1,0,1
0,1343,2,1,0,1
0,832,36,0,0,1
1,302,35,1,1,1
0,880,67,0,0,1
0,911,69,1,1,1
1,1232,13,1,0,1
1,552,80,1,1,1
1,509,13,0,0,1
1,900,73,1,1,1
1,112,55,0,1,1
1,1609,25,0,1,1
0,1316,29,0,0,1
1,1558,7,1,0,1
0,1117,21,0,0,1
1,642,53,0,0,1
0,1042,72,0,0,1
1,1261,42,1,1,1
1,1598,69,0,0,1
0,809,24,1,1,1
1,717,19,1,0,1
1,1064,37,0,0,1
1,885,35,0,0,1
1,807,29,0,0,1
0,369,32,1,1,1
1,289,70,0,0,1
1,1117,69,0,0,1
1,497,24,0,0,1
0,703,35,0,0,1
0,1360,63,1,0,1
0,706,70,1,0,1
0,1322,57,1,1,1
0,701,64,1,1,1
0,1329,5,1,0,1
0,292,5,0,0,1
1,1090,64,0,0,1
1,786,14,0,0,1
0,424,10,0,0,1
0,552,45,1,1,1
1,10,35,0,0,1
1,816,65,0,0,1
1,1060,23,0,1,1
0,1016,36,0,0,1
1,1280,37,0,0,1
1,920,34,0,0,1
1,63,54,1,0,1
0,1074,13,0,0,1
0,130,29,1,1,1
1,922,39,0,0,1
1,1508,48,0,0,1
0,786,20,0,0,1
1,1566,28,0,0,1
0,159,80,1,1,1
1,689,27,1,0,1
1,1159,25,0,0,1
0,436,8,1,1,1
1,1343,57,1,0,1
1,1524,44,1,1,1
1,53,69,1,1,1
1,910,48,0,0,1
1,920,53,0,0,1
1,251,70,1,1,1
0,662,63,0,0,1
1,1627,3,1,1,1
0,362,29,1,0,1
0,615,19,0,0,1
0,969,28,0,0,1
1,1301,29,1,0,1
0,1377,61,1,1,1
0,799,70,1,1,1
0,407,34,0,0,1
1,1012,1,1,1,1
0,48,65,0,0,1
1,1606,57,1,0,1
1,949,69,0,1,1
1,811,26,1,1,1
1,954,13,0,0,1
0,45,27,1,0,1
1,739,42,0,0,1
1,440,79,0,0,1
1,620,60,1,0,1
0,1462,49,1,0,1
1,820,56,1,1,1
1,763,65,0,0,1
1,27,0,0,0,1
0,1069,79,1,1,1
0,492,16,1,1,1
1,463,80,1,1,1
1,105,18,0,0,1
1,590,76,0,0,1
0,1580,57,0,0,1
0,195,56,0,0,1
0,1090,62,0,0,1
0,143,26,1,1,1
1,119,32,1,1,1
0,1141,58,1,1,1
1,153,25,0,0,1
1,1644,29,1,0,1
0,354,27,1,0,1
0,1462,63,1,0,1
1,1263,66,1,1,1
1,288,61,0,0,1
1,361,63,1,1,1
0,564,69,1,0,1
1,761,69,0,0,1
1,1444,19,1,1,1
0,724,16,1,1,1
1,932,27,0,0,1
1,1041,27,1,0,1
1,894,53,0,0,1
0,477,60,0,0,1
1,1011,76,0,0,1
1,1513,46,1,1,1
0,555,42,1,0,1
0,1268,32,0,1,1
0,1084,5,1,1,1
1,1049,39,1,1,1
1,825,52,0,0,1
0,39,25,0,0,1
1,1295,29,0,1,1
1,1555,63,0,0,1
1,673,10,0,0,1
1,1125,57,1,0,1
0,791,27,0,0,1
0,1583,42,0,0,1
1,1487,43,0,0,1
0,555,7,1,0,1
0,1000,17,1,1,1
1,1094,27,1,0,1
1,148,48,1,0,1
0,133,25,1,1,1
1,466,27,1,1,1
0,707,12,1,0,1
1,636,72,0,0,1
1,1450,40,1,1,1
1,211,53,0,0,1
0,529,57,1,0,1
0,26,15,1,1,1
1,1628,55,1,0,1
0,711,80,1,0,1
0,264,79,0,0,1
1,1278,35,0,0,1
1,1166,27,0,0,1
1,377,23,1,1,1
0,873,19,1,0,1
1,885,34,0,0,1
0,662,72,0,0,1
0,340,27,0,1,1
0,647,79,0,0,1
0,1116,26,1,1,1
1,1308,35,1,0,1
1,273,79,0,1,1
1,425,50,0,0,1
0,188,15,1,0,1
0,596,1,0,0,1
0,861,41,1,0,1
1,630,14,0,0,1
0,865,46,0,0,1
0,1241,80,1,0,1
0,914,79,1,1,1
1,963,60,0,0,1
0,1416,6,1,1,1
1,299,10,0,0,1
1,197,71,0,0,1
0,1355,0,0,0,1
0,39,56,0,0,1
1,1080,29,0,1,1
0,1361,63,1,0,1
1,784,65,0,0,1
0,4,57,1,1,1
0,286,19,0,0,1
1,682,34,1,0,1
0,1443,35,0,0,1
1,195,53,0,0,1
1,102,57,0,0,1
0,354,10,1,0,1
0,730,7,1,1,1
1,1264,14,0,0,1
1,529,74,1,0,1
1,38,35,1,1,1
1,408,32,1,1,1
1,263,70,1,1,1
0,1091,67,1,0,1
1,1508,78,0,0,1
0,1295,41,0,0,1
1,1448,3,1,1,1
0,944,19,0,0,1
1,778,7,1,1,1
1,1441,11,1,1,1
1,95,0,1,1,1
1,543,60,1,1,1
0,683,38,0,0,1
1,15,19,0,0,1
1,633,40,1,0,1
1,193,51,1,1,1
0,1330,48,1,1,1
0,908,5,1,1,1
1,80,67,1,0,1
0,369,19,1,1,1
1,160,69,0,0,1
0,373,34,0,0,1
0,874,57,0,0,1
1,1139,63,0,0,1
1,1406,13,0,0,1
0,292,8,0,0,1
1,635,65,1,0,1
0,465,31,0,0,1
1,1125,42,1,0,1
0,723,51,1,1,1
1,75,72,0,0,1
0,264,75,0,0,1
0,1011,38,0,0,1
1,842,63,1,0,1
0,489,6,0,0,1
1,117,1,1,1,1
1,516,57,0,0,1
0,957,29,0,0,1
0,247,1,1,1,1
0,489,70,0,0,1
1,918,52,0,0,1
0,1623,34,1,0,1
1,1101,67,0,0,1
1,632,57,0,0,1
0,321,60,1,1,1
0,1320,2,0,1,1
0,1555,63,0,0,1
1,396,67,1,1,1
0,995,64,0,0,1
1,1013,42,0,0,1
1,1565,71,1,1,1
1,648,1,1,1,1
1,299,1,0,0,1
0,295,50,1,0,1
0,351,45,0,0,1
1,403,44,1,0,1
0,451,54,1,1,1
0,631,17,1,0,1
0,1524,27,1,1,1
1,273,42,0,0,1
1,213,69,1,0,1
1,892,73,0,1,1
0,1238,66,1,0,1
1,133,27,1,1,1
1,944,57,0,0,1
0,601,12,0,1,1
0,1548,77,1,0,1
1,982,25,0,0,1
0,575,34,1,0,1
1,504,37,1,0,1
1,210,15,1,1,1
1,697,66,1,0,1
1,50,34,0,0,1
1,499,80,0,0,1
1,125,75,1,0,1
0,680,34,0,0,1
1,744,45,0,0,1
0,15,47,0,0,1
0,255,10,1,0,1
1,1373,18,0,0,1
0,1290,46,1,1,1
1,731,31,0,0,1
1,924,1,0,0,1
0,361,46,1,0,1
1,905,54,1,1,1
0,1184,54,1,0,1
0,985,65,0,0,1
